ShareID,PostID,UserID,Timestamp
"SHARE-499","51605","1381","2025-03-31 23:22:31"
"SHARE-500","51622","2994","2025-08-12 12:23:45"
"SHARE-501","51622","1761","2025-08-11 12:23:45"
"SHARE-502","51647","1789","2024-10-07 03:13:21"
"SHARE-503","51647","1059","2024-10-06 03:13:21"
"SHARE-504","51657","1420","2024-08-16 11:52:49"
"SHARE-505","51657","1733","2024-08-15 11:52:49"
"SHARE-506","51657","1045","2024-08-17 11:52:49"
"SHARE-507","51657","2621","2024-08-17 11:52:49"
"SHARE-508","51657","1412","2024-08-18 11:52:49"
"SHARE-509","51670","2327","2025-05-18 19:51:06"
"SHARE-510","51670","2144","2025-05-19 19:51:06"
"SHARE-511","51670","2485","2025-05-21 19:51:06"
"SHARE-512","51679","1138","2025-02-13 15:38:40"
"SHARE-513","51679","3000","2025-02-15 15:38:40"
"SHARE-514","51679","1593","2025-02-13 15:38:40"
"SHARE-515","51679","2315","2025-02-16 15:38:40"
"SHARE-516","51684","1842","2024-05-07 20:58:36"
"SHARE-517","51684","1176","2024-05-08 20:58:36"
"SHARE-518","51694","2965","2025-08-26 15:01:28"
"SHARE-519","51694","2217","2025-08-25 15:01:28"
"SHARE-520","51694","2052","2025-08-23 15:01:28"
"SHARE-521","51694","1514","2025-08-23 15:01:28"
"SHARE-522","51702","2176","2025-04-29 07:56:37"
"SHARE-523","51702","2912","2025-05-01 07:56:37"
"SHARE-524","51708","1456","2025-03-01 01:05:55"
"SHARE-525","51708","2414","2025-03-02 01:05:55"
"SHARE-526","51708","2951","2025-02-27 01:05:55"
"SHARE-527","51710","2945","2025-07-19 21:54:13"
"SHARE-528","51710","2740","2025-07-22 21:54:13"
"SHARE-529","51710","1589","2025-07-20 21:54:13"
"SHARE-530","51714","2918","2024-09-29 07:50:57"
"SHARE-531","51714","1675","2024-10-01 07:50:57"
"SHARE-532","51714","2174","2024-09-27 07:50:57"
"SHARE-533","51714","1316","2024-09-28 07:50:57"
"SHARE-534","51723","2064","2025-04-24 19:48:57"
"SHARE-535","51723","1859","2025-04-26 19:48:57"
"SHARE-536","51735","2222","2024-08-21 15:29:54"
"SHARE-537","51735","2409","2024-08-24 15:29:54"
"SHARE-538","51737","1691","2025-08-31 06:39:06"
"SHARE-539","51737","2704","2025-08-31 06:39:06"
"SHARE-540","51737","2721","2025-08-29 06:39:06"
"SHARE-541","51737","2320","2025-08-29 06:39:06"
"SHARE-542","51748","1009","2024-02-21 23:58:19"
"SHARE-543","51748","1217","2024-02-22 23:58:19"
"SHARE-544","51749","2189","2024-09-12 22:17:39"
"SHARE-545","51754","2677","2024-09-23 06:28:48"
"SHARE-546","51754","1476","2024-09-22 06:28:48"
"SHARE-547","51754","2169","2024-09-21 06:28:48"
"SHARE-548","51757","2671","2025-11-12 19:55:52"
"SHARE-549","51757","2331","2025-11-11 19:55:52"
"SHARE-550","51757","2972","2025-11-14 19:55:52"
"SHARE-551","51757","2900","2025-11-11 19:55:52"
"SHARE-552","51758","2612","2024-01-15 21:12:12"
"SHARE-553","51758","1423","2024-01-18 21:12:12"
"SHARE-554","51758","1844","2024-01-19 21:12:12"
"SHARE-555","51764","1244","2025-02-24 14:31:57"
"SHARE-556","51764","1388","2025-02-24 14:31:57"
"SHARE-557","51764","1244","2025-02-24 14:31:57"
"SHARE-558","51764","2876","2025-02-24 14:31:57"
"SHARE-559","51764","2732","2025-02-25 14:31:57"
"SHARE-560","51774","2420","2025-02-05 09:43:06"
"SHARE-561","51774","2031","2025-02-05 09:43:06"
"SHARE-562","51774","1042","2025-02-05 09:43:06"
"SHARE-563","51775","1057","2024-09-21 15:46:35"
"SHARE-564","51775","1488","2024-09-22 15:46:35"
"SHARE-565","51804","2533","2025-06-16 08:03:46"
"SHARE-566","51804","2273","2025-06-19 08:03:46"
"SHARE-567","51804","1956","2025-06-19 08:03:46"
"SHARE-568","51804","1039","2025-06-16 08:03:46"
"SHARE-569","51811","1804","2025-10-24 16:13:00"
"SHARE-570","51811","1763","2025-10-20 16:13:00"
"SHARE-571","51811","2203","2025-10-22 16:13:00"
"SHARE-572","51831","1859","2024-07-20 13:31:47"
"SHARE-573","51831","2380","2024-07-22 13:31:47"
"SHARE-574","51843","2687","2025-09-18 08:59:22"
"SHARE-575","51843","2921","2025-09-19 08:59:22"
"SHARE-576","51843","2202","2025-09-20 08:59:22"
"SHARE-577","51853","2472","2024-02-22 09:10:46"
"SHARE-578","51853","1407","2024-02-23 09:10:46"
"SHARE-579","51853","2997","2024-02-24 09:10:46"
"SHARE-580","51853","1444","2024-02-24 09:10:46"
"SHARE-581","51853","1540","2024-02-24 09:10:46"
"SHARE-582","51856","1908","2024-03-06 02:52:20"
"SHARE-583","51858","1540","2025-08-01 01:53:37"
"SHARE-584","51858","1400","2025-07-31 01:53:37"
"SHARE-585","51865","1457","2025-07-20 22:16:51"
"SHARE-586","51865","2504","2025-07-20 22:16:51"
"SHARE-587","51865","1342","2025-07-19 22:16:51"
"SHARE-588","51865","2915","2025-07-18 22:16:51"
"SHARE-589","51873","2471","2025-06-09 18:19:24"
"SHARE-590","51873","2948","2025-06-08 18:19:24"
"SHARE-591","51873","1724","2025-06-09 18:19:24"
"SHARE-592","51874","2656","2024-10-29 06:29:09"
"SHARE-593","51874","2866","2024-10-25 06:29:09"
"SHARE-594","51874","1161","2024-10-26 06:29:09"
"SHARE-595","51874","1600","2024-10-28 06:29:09"
"SHARE-596","51904","1132","2024-11-22 14:05:09"
"SHARE-597","51904","2917","2024-11-21 14:05:09"
"SHARE-598","51904","1216","2024-11-22 14:05:09"
"SHARE-599","51906","1726","2024-10-30 10:56:06"
"SHARE-600","51906","1698","2024-10-29 10:56:06"
"SHARE-601","51906","2138","2024-10-29 10:56:06"
"SHARE-602","51906","1035","2024-10-30 10:56:06"
"SHARE-603","51906","2072","2024-10-28 10:56:06"
"SHARE-604","51908","2847","2024-03-04 03:05:37"
"SHARE-605","51918","2038","2024-01-05 17:02:01"
"SHARE-606","51918","1068","2024-01-05 17:02:01"
"SHARE-607","51918","2078","2024-01-02 17:02:01"
"SHARE-608","51918","1307","2024-01-04 17:02:01"
"SHARE-609","51937","1593","2024-05-03 07:22:52"
"SHARE-610","51937","2136","2024-05-01 07:22:52"
"SHARE-611","51973","1774","2024-07-01 14:11:36"
"SHARE-612","51974","2072","2025-02-11 17:32:38"
"SHARE-613","51974","1169","2025-02-11 17:32:38"
"SHARE-614","51974","2454","2025-02-12 17:32:38"
"SHARE-615","51974","1932","2025-02-14 17:32:38"
"SHARE-616","51984","1777","2024-03-13 02:50:47"
"SHARE-617","51984","2852","2024-03-11 02:50:47"
"SHARE-618","51984","2787","2024-03-11 02:50:47"
"SHARE-619","51991","1445","2024-01-05 09:35:36"
"SHARE-620","51991","1265","2024-01-06 09:35:36"
"SHARE-621","51991","2424","2024-01-08 09:35:36"
"SHARE-622","51991","1725","2024-01-06 09:35:36"
"SHARE-623","51998","2198","2024-10-06 16:08:21"
"SHARE-624","51998","2565","2024-10-07 16:08:21"
"SHARE-625","51998","1275","2024-10-06 16:08:21"
"SHARE-626","52000","1449","2025-08-09 19:32:02"
"SHARE-627","52007","2014","2024-01-10 19:00:49"
"SHARE-628","52009","1467","2024-12-12 11:32:33"
"SHARE-629","52009","1725","2024-12-12 11:32:33"
"SHARE-630","52009","2999","2024-12-13 11:32:33"
"SHARE-631","52009","1717","2024-12-12 11:32:33"
"SHARE-632","52022","2267","2025-07-21 18:29:20"
"SHARE-633","52031","1739","2024-08-02 13:44:15"
"SHARE-634","52050","1680","2024-11-12 06:44:29"
"SHARE-635","52050","2091","2024-11-14 06:44:29"
"SHARE-636","52066","1053","2024-08-13 03:07:04"
"SHARE-637","52069","1029","2024-11-30 05:11:41"
"SHARE-638","52071","1320","2024-10-23 03:16:22"
"SHARE-639","52071","1055","2024-10-19 03:16:22"
"SHARE-640","52071","1882","2024-10-22 03:16:22"
"SHARE-641","52071","2496","2024-10-20 03:16:22"
"SHARE-642","52092","1767","2025-01-22 20:21:37"
"SHARE-643","52092","2256","2025-01-20 20:21:37"
"SHARE-644","52092","2465","2025-01-22 20:21:37"
"SHARE-645","52092","2054","2025-01-20 20:21:37"
"SHARE-646","52094","2249","2024-03-20 08:53:35"
"SHARE-647","52094","2567","2024-03-23 08:53:35"
"SHARE-648","52094","2339","2024-03-20 08:53:35"
"SHARE-649","52097","2667","2025-08-26 12:07:21"
"SHARE-650","52097","1615","2025-08-27 12:07:21"
"SHARE-651","52097","1223","2025-08-28 12:07:21"
"SHARE-652","52097","2547","2025-08-24 12:07:21"
"SHARE-653","52105","2808","2024-11-12 21:15:28"
"SHARE-654","52105","2654","2024-11-12 21:15:28"
"SHARE-655","52105","2087","2024-11-11 21:15:28"
"SHARE-656","52105","1359","2024-11-13 21:15:28"
"SHARE-657","52105","1606","2024-11-12 21:15:28"
"SHARE-658","52109","2642","2025-01-31 13:14:31"
"SHARE-659","52109","2177","2025-01-31 13:14:31"
"SHARE-660","52109","1652","2025-01-28 13:14:31"
"SHARE-661","52115","2938","2024-07-05 10:26:21"
"SHARE-662","52115","1333","2024-07-05 10:26:21"
"SHARE-663","52118","2055","2025-06-12 09:16:19"
"SHARE-664","52118","1654","2025-06-09 09:16:19"
"SHARE-665","52118","2839","2025-06-12 09:16:19"
"SHARE-666","52119","2739","2024-04-29 03:19:34"
"SHARE-667","52119","1892","2024-05-01 03:19:34"
"SHARE-668","52119","2725","2024-04-28 03:19:34"
"SHARE-669","52179","1538","2024-01-07 14:35:28"
"SHARE-670","52179","2804","2024-01-05 14:35:28"
"SHARE-671","52179","2258","2024-01-05 14:35:28"
"SHARE-672","52179","1392","2024-01-05 14:35:28"
"SHARE-673","52179","1449","2024-01-07 14:35:28"
"SHARE-674","52187","1754","2024-09-17 13:30:58"
"SHARE-675","52203","2976","2025-04-06 15:25:44"
"SHARE-676","52203","1430","2025-04-06 15:25:44"
"SHARE-677","52203","2884","2025-04-06 15:25:44"
"SHARE-678","52217","2754","2025-07-31 22:09:34"
"SHARE-679","52234","2987","2025-05-29 10:44:14"
"SHARE-680","52234","2672","2025-05-29 10:44:14"
"SHARE-681","52234","2117","2025-05-26 10:44:14"
"SHARE-682","52234","2702","2025-05-30 10:44:14"
"SHARE-683","52234","2162","2025-05-29 10:44:14"
"SHARE-684","52244","2987","2024-12-18 06:42:30"
"SHARE-685","52244","2585","2024-12-17 06:42:30"
"SHARE-686","52244","2060","2024-12-16 06:42:30"
"SHARE-687","52244","2050","2024-12-16 06:42:30"
"SHARE-688","52275","1302","2025-08-22 12:37:28"
"SHARE-689","52275","2019","2025-08-25 12:37:28"
"SHARE-690","52275","2438","2025-08-24 12:37:28"
"SHARE-691","52275","1311","2025-08-22 12:37:28"
"SHARE-692","52283","1370","2024-07-16 07:37:03"
"SHARE-693","52284","1095","2025-01-27 03:12:18"
"SHARE-694","52290","1423","2025-06-17 23:39:53"
"SHARE-695","52296","1584","2025-02-21 22:06:21"
"SHARE-696","52296","2539","2025-02-21 22:06:21"
"SHARE-697","52296","1609","2025-02-22 22:06:21"
"SHARE-698","52308","2123","2024-10-11 21:48:59"
"SHARE-699","52308","2194","2024-10-15 21:48:59"
"SHARE-700","52308","2941","2024-10-15 21:48:59"
"SHARE-701","52308","1770","2024-10-12 21:48:59"
"SHARE-702","52329","1197","2024-05-06 02:55:34"
"SHARE-703","52329","2575","2024-05-08 02:55:34"
"SHARE-704","52329","1855","2024-05-10 02:55:34"
"SHARE-705","52329","2119","2024-05-06 02:55:34"
"SHARE-706","52329","1449","2024-05-07 02:55:34"
"SHARE-707","52343","2881","2025-06-11 11:47:27"
"SHARE-708","52343","1352","2025-06-10 11:47:27"
"SHARE-709","52343","2163","2025-06-10 11:47:27"
"SHARE-710","52343","1001","2025-06-10 11:47:27"
"SHARE-711","52343","2505","2025-06-11 11:47:27"
"SHARE-712","52356","2589","2024-02-26 15:48:58"
"SHARE-713","52356","2411","2024-02-25 15:48:58"
"SHARE-714","52364","2406","2024-09-17 19:51:26"
"SHARE-715","52373","2323","2025-07-06 20:01:03"
"SHARE-716","52393","1077","2024-05-30 18:29:30"
"SHARE-717","52393","2287","2024-05-30 18:29:30"
"SHARE-718","52393","2264","2024-06-01 18:29:30"
"SHARE-719","52393","2530","2024-05-30 18:29:30"
"SHARE-720","52404","2378","2024-08-07 19:22:35"
"SHARE-721","52404","1706","2024-08-06 19:22:35"
"SHARE-722","52404","2741","2024-08-10 19:22:35"
"SHARE-723","52407","2786","2025-03-05 23:22:52"
"SHARE-724","52407","2489","2025-03-07 23:22:52"
"SHARE-725","52418","1512","2024-04-22 14:31:32"
"SHARE-726","52418","2382","2024-04-22 14:31:32"
"SHARE-727","52418","1064","2024-04-26 14:31:32"
"SHARE-728","52418","1412","2024-04-24 14:31:32"
"SHARE-729","52418","1837","2024-04-22 14:31:32"
"SHARE-730","52420","1062","2025-05-07 05:38:07"
"SHARE-731","52420","2845","2025-05-10 05:38:07"
"SHARE-732","52420","1125","2025-05-07 05:38:07"
"SHARE-733","52425","2223","2024-01-16 06:05:30"
"SHARE-734","52425","2177","2024-01-17 06:05:30"
"SHARE-735","52425","1941","2024-01-18 06:05:30"
"SHARE-736","52425","2642","2024-01-18 06:05:30"
"SHARE-737","52425","1477","2024-01-14 06:05:30"
"SHARE-738","52443","2418","2024-02-15 11:32:42"
"SHARE-739","52443","1301","2024-02-14 11:32:42"
"SHARE-740","52450","1217","2025-03-11 22:33:55"
"SHARE-741","52470","2195","2025-04-02 04:53:04"
"SHARE-742","52470","2185","2025-04-04 04:53:04"
"SHARE-743","52470","1226","2025-03-31 04:53:04"
"SHARE-744","52475","2298","2025-08-16 23:32:44"
"SHARE-745","52475","1739","2025-08-17 23:32:44"
"SHARE-746","52475","2287","2025-08-15 23:32:44"
"SHARE-747","52475","1657","2025-08-17 23:32:44"
"SHARE-748","52478","2021","2024-03-13 00:05:18"
"SHARE-749","52478","2552","2024-03-14 00:05:18"
"SHARE-750","52478","1251","2024-03-12 00:05:18"
"SHARE-751","52492","2081","2025-08-14 15:20:19"
"SHARE-752","52499","1248","2025-02-25 14:48:56"
"SHARE-753","52510","2471","2024-08-19 05:31:11"
"SHARE-754","52510","2270","2024-08-22 05:31:11"
"SHARE-755","52510","1975","2024-08-19 05:31:11"
"SHARE-756","52510","1908","2024-08-18 05:31:11"
"SHARE-757","52510","1045","2024-08-22 05:31:11"
"SHARE-758","52516","1932","2025-02-15 15:34:13"
"SHARE-759","52520","2324","2024-10-10 18:53:06"
"SHARE-760","52520","1677","2024-10-11 18:53:06"
"SHARE-761","52520","2948","2024-10-14 18:53:06"
"SHARE-762","52520","2393","2024-10-14 18:53:06"
"SHARE-763","52520","2320","2024-10-12 18:53:06"
"SHARE-764","52532","2171","2024-05-20 17:42:02"
"SHARE-765","52532","1864","2024-05-21 17:42:02"
"SHARE-766","52532","2852","2024-05-23 17:42:02"
"SHARE-767","52532","2176","2024-05-22 17:42:02"
"SHARE-768","52532","1601","2024-05-23 17:42:02"
"SHARE-769","52541","1804","2024-08-31 19:03:57"
"SHARE-770","52541","2727","2024-09-02 19:03:57"
"SHARE-771","52541","2360","2024-08-31 19:03:57"
"SHARE-772","52541","2565","2024-09-02 19:03:57"
"SHARE-773","52543","1529","2025-02-05 15:12:50"
"SHARE-774","52543","2288","2025-02-08 15:12:50"
"SHARE-775","52543","2013","2025-02-06 15:12:50"
"SHARE-776","52543","1242","2025-02-07 15:12:50"
"SHARE-777","52545","2485","2025-04-17 05:16:44"
"SHARE-778","52545","2310","2025-04-17 05:16:44"
"SHARE-779","52551","1962","2024-01-18 16:37:02"
"SHARE-780","52551","2342","2024-01-17 16:37:02"
"SHARE-781","52551","1078","2024-01-20 16:37:02"
"SHARE-782","52551","1382","2024-01-19 16:37:02"
"SHARE-783","52562","1421","2025-09-29 12:44:10"
"SHARE-784","52562","1047","2025-09-27 12:44:10"
"SHARE-785","52562","2098","2025-09-30 12:44:10"
"SHARE-786","52562","2861","2025-09-27 12:44:10"
"SHARE-787","52576","2180","2025-06-21 17:18:46"
"SHARE-788","52576","1514","2025-06-19 17:18:46"
"SHARE-789","52586","2812","2024-01-12 09:54:43"
"SHARE-790","52593","1435","2025-10-12 23:47:50"
"SHARE-791","52593","2737","2025-10-12 23:47:50"
"SHARE-792","52593","2980","2025-10-12 23:47:50"
"SHARE-793","52595","1420","2024-07-01 21:16:25"
"SHARE-794","52595","1106","2024-07-02 21:16:25"
"SHARE-795","52595","2204","2024-07-01 21:16:25"
"SHARE-796","52600","2139","2025-04-11 19:16:49"
"SHARE-797","52600","1181","2025-04-10 19:16:49"
"SHARE-798","52600","1538","2025-04-10 19:16:49"
"SHARE-799","52600","1126","2025-04-14 19:16:49"
"SHARE-800","52600","2298","2025-04-12 19:16:49"
"SHARE-801","52620","2410","2024-06-02 01:35:37"
"SHARE-802","52623","2388","2024-03-13 04:27:54"
"SHARE-803","52623","1682","2024-03-14 04:27:54"
"SHARE-804","52623","1403","2024-03-17 04:27:54"
"SHARE-805","52623","2522","2024-03-16 04:27:54"
"SHARE-806","52626","1814","2024-08-23 20:27:36"
"SHARE-807","52626","2364","2024-08-23 20:27:36"
"SHARE-808","52626","2448","2024-08-22 20:27:36"
"SHARE-809","52638","2785","2025-04-04 01:54:04"
"SHARE-810","52638","2779","2025-04-04 01:54:04"
"SHARE-811","52638","2582","2025-04-04 01:54:04"
"SHARE-812","52642","1904","2025-07-15 19:33:28"
"SHARE-813","52642","1296","2025-07-15 19:33:28"
"SHARE-814","52652","2688","2024-07-11 07:28:20"
"SHARE-815","52652","1771","2024-07-15 07:28:20"
"SHARE-816","52664","2215","2024-05-03 02:35:22"
"SHARE-817","52664","1673","2024-04-29 02:35:22"
"SHARE-818","52664","2832","2024-04-29 02:35:22"
"SHARE-819","52664","2438","2024-04-29 02:35:22"
"SHARE-820","52664","2835","2024-05-02 02:35:22"
"SHARE-821","52670","2127","2024-06-19 00:41:36"
"SHARE-822","52670","1392","2024-06-18 00:41:36"
"SHARE-823","52670","1201","2024-06-19 00:41:36"
"SHARE-824","52680","1320","2024-04-16 21:09:43"
"SHARE-825","52680","2975","2024-04-19 21:09:43"
"SHARE-826","52680","2930","2024-04-19 21:09:43"
"SHARE-827","52680","2491","2024-04-16 21:09:43"
"SHARE-828","52695","1245","2024-05-26 02:30:14"
"SHARE-829","52695","1912","2024-05-26 02:30:14"
"SHARE-830","52696","2534","2024-12-07 17:28:43"
"SHARE-831","52696","1921","2024-12-08 17:28:43"
"SHARE-832","52697","1861","2025-06-06 06:57:39"
"SHARE-833","52697","1341","2025-06-03 06:57:39"
"SHARE-834","52697","1020","2025-06-06 06:57:39"
"SHARE-835","52697","1846","2025-06-06 06:57:39"
"SHARE-836","52697","2005","2025-06-05 06:57:39"
"SHARE-837","52705","1603","2024-10-03 16:28:43"
"SHARE-838","52705","1928","2024-10-03 16:28:43"
"SHARE-839","52711","1405","2025-10-29 19:53:36"
"SHARE-840","52711","2771","2025-10-29 19:53:36"
"SHARE-841","52711","2270","2025-10-27 19:53:36"
"SHARE-842","52711","1566","2025-10-29 19:53:36"
"SHARE-843","52723","2359","2024-01-13 16:41:40"
"SHARE-844","52723","2345","2024-01-09 16:41:40"
"SHARE-845","52726","1453","2024-02-01 01:19:21"
"SHARE-846","52726","1861","2024-01-28 01:19:21"
"SHARE-847","52726","2464","2024-01-29 01:19:21"
"SHARE-848","52726","1183","2024-01-29 01:19:21"
"SHARE-849","52728","1099","2024-03-16 20:52:10"
"SHARE-850","52728","1625","2024-03-15 20:52:10"
"SHARE-851","52728","2714","2024-03-14 20:52:10"
"SHARE-852","52728","1400","2024-03-12 20:52:10"
"SHARE-853","52728","2649","2024-03-16 20:52:10"
"SHARE-854","52745","2705","2025-08-04 03:51:43"
"SHARE-855","52756","1909","2025-07-25 22:47:23"
"SHARE-856","52756","2921","2025-07-24 22:47:23"
"SHARE-857","52767","1156","2024-05-27 06:59:33"
"SHARE-858","52767","1761","2024-05-25 06:59:33"
"SHARE-859","52773","2520","2025-04-18 12:17:46"
"SHARE-860","52773","1300","2025-04-20 12:17:46"
"SHARE-861","52773","1819","2025-04-21 12:17:46"
"SHARE-862","52773","2191","2025-04-19 12:17:46"
"SHARE-863","52773","2898","2025-04-19 12:17:46"
"SHARE-864","52780","2823","2025-01-11 12:31:57"
"SHARE-865","52780","1442","2025-01-13 12:31:57"
"SHARE-866","52780","2357","2025-01-11 12:31:57"
"SHARE-867","52785","1311","2024-07-25 21:15:28"
"SHARE-868","52786","1821","2025-07-05 04:53:02"
"SHARE-869","52786","1088","2025-07-03 04:53:02"
"SHARE-870","52804","2254","2024-06-19 13:08:58"
"SHARE-871","52804","1471","2024-06-19 13:08:58"
"SHARE-872","52804","2925","2024-06-15 13:08:58"
"SHARE-873","52804","1436","2024-06-15 13:08:58"
"SHARE-874","52805","1474","2024-02-16 15:06:10"
"SHARE-875","52805","2564","2024-02-18 15:06:10"
"SHARE-876","52805","2708","2024-02-17 15:06:10"
"SHARE-877","52806","2926","2024-08-05 09:03:56"
"SHARE-878","52806","2028","2024-08-02 09:03:56"
"SHARE-879","52808","2847","2025-02-04 00:25:58"
"SHARE-880","52808","2826","2025-02-05 00:25:58"
"SHARE-881","52808","2516","2025-02-06 00:25:58"
"SHARE-882","52808","1815","2025-02-04 00:25:58"
"SHARE-883","52808","2437","2025-02-07 00:25:58"
"SHARE-884","52827","2746","2025-05-05 10:08:16"
"SHARE-885","52835","1656","2025-03-21 22:24:14"
"SHARE-886","52835","1245","2025-03-23 22:24:14"
"SHARE-887","52835","1463","2025-03-24 22:24:14"
"SHARE-888","52835","2875","2025-03-21 22:24:14"
"SHARE-889","52846","1643","2024-03-31 19:20:54"
"SHARE-890","52846","1316","2024-04-02 19:20:54"
"SHARE-891","52848","1842","2024-12-21 20:09:46"
"SHARE-892","52848","2315","2024-12-22 20:09:46"
"SHARE-893","52848","1318","2024-12-20 20:09:46"
"SHARE-894","52848","2604","2024-12-20 20:09:46"
"SHARE-895","52851","2973","2024-02-17 00:39:54"
"SHARE-896","52851","2708","2024-02-14 00:39:54"
"SHARE-897","52851","1950","2024-02-17 00:39:54"
"SHARE-898","52852","1030","2024-05-20 20:29:14"
"SHARE-899","52852","1428","2024-05-17 20:29:14"
"SHARE-900","52852","1902","2024-05-18 20:29:14"
"SHARE-901","52852","1723","2024-05-19 20:29:14"
"SHARE-902","52859","2825","2025-08-28 21:17:55"
"SHARE-903","52859","2492","2025-08-28 21:17:55"
"SHARE-904","52859","1936","2025-08-29 21:17:55"
"SHARE-905","52863","1744","2024-12-30 03:50:07"
"SHARE-906","52863","1672","2024-12-28 03:50:07"
"SHARE-907","52872","2048","2025-09-12 12:15:04"
"SHARE-908","52876","1634","2024-02-11 12:27:59"
"SHARE-909","52876","1657","2024-02-12 12:27:59"
"SHARE-910","52876","1263","2024-02-14 12:27:59"
"SHARE-911","52876","1939","2024-02-13 12:27:59"
"SHARE-912","52879","1639","2025-03-12 05:05:43"
"SHARE-913","52879","2021","2025-03-11 05:05:43"
"SHARE-914","52881","2445","2025-03-16 02:32:26"
"SHARE-915","52881","2088","2025-03-13 02:32:26"
"SHARE-916","52881","1973","2025-03-13 02:32:26"
"SHARE-917","52881","1491","2025-03-12 02:32:26"
"SHARE-918","52881","2683","2025-03-12 02:32:26"
"SHARE-919","52883","2973","2024-02-28 10:05:27"
"SHARE-920","52883","1287","2024-02-29 10:05:27"
